price,link,longitude,baths,date,contentLen,size,postDate,CraigID,area,title,coord,beds,updateDate,latitude,numPic,zipcode
1600,/see/apa/4756037413.html,-122.336344,1,10-Nov,38,1000,2014-11-10T23:57:10-0800,4756037413," (North Seattle, )","WALKING to North Seattle Comm. Coll, restaurants, Starbucks, stores","47.699728, -122.336344",3,2014-11-11T16:56:00-0800,47.699728,6,98103
1595,/see/apa/4746633793.html,-122.3878,1,10-Nov,3,1000,2014-11-04T17:27:28-0800,4746633793, (West Seattle),Your New Home Awaits for the Holidays!!,"47.539800, -122.387800",2,2014-11-10T13:33:30-0800,47.5398,13,98136
1495,/see/apa/4755631832.html,-122.318358,1,10-Nov,14,1000,2014-11-10T16:06:50-0800,4755631832, (Greenlake/UW//U-District/Seattle/ ),"GREENLAKE- Bright, Spacious Top Floor Unit with View of Greenlake!!!","47.680720, -122.318358",2,2014-11-10T16:06:50-0800,47.68072,4,98115
1450,/see/apa/4755949776.html,-122.328324,1,10-Nov,1,1000,2014-11-10T20:55:32-0800,4755949776, (2200 Minor Ave E),Eastlake Manor; 2bdrm/1 bath,"47.638340, -122.328324",2,2014-11-10T20:55:32-0800,47.63834,3,98102
1425,/see/apa/4755969506.html,-122.39294,1,10-Nov,11,1000,2014-11-10T21:25:00-0800,4755969506," (Ballard, Crown Ridge)",Top Floor 2bd w/Fireplace Near Golden Gardens,"47.690619, -122.392940",2,2014-11-10T21:25:00-0800,47.690619,12,98117
1200,/see/apa/4755592917.html,-122.312701,2,10-Nov,3,1000,2014-11-10T15:38:43-0800,4755592917," (11745 15th Ave. N.E., Northgate)",Northgate Large 2/2 apartment,"47.714887, -122.312701",2,2014-11-10T16:19:24-0800,47.714887,0,98125
2795,/see/apa/4755222257.html,-122.33759,2,10-Nov,25,999,2014-11-10T11:56:58-0800,4755222257," (Seattle, WA)",GREAT LOCATION AND ONE MONTH FREE!,"47.614244, -122.337590",2,2014-11-10T11:56:58-0800,47.614244,0,98101
2549,/see/apa/4752613362.html,-122.319937,1,10-Nov,54,997,2014-11-08T14:45:44-0800,4752613362, (1641 Nagle Place ),Huge 1x1 + Den w/ Bay Windows & High Ceilings! Dec 10,"47.617620, -122.319937",2,2014-11-10T15:47:31-0800,47.61762,17,98102
1650,/see/apa/4712914370.html,-122.375416,2,10-Nov,29,990,2014-10-13T12:46:53-0700,4712914370, (Ballard),2 BR/2 Bth W/D IN UNIT - Ballard!,"47.673029, -122.375416",2,2014-11-11T07:51:24-0800,47.673029,3,98107
2610,/see/apa/4755683124.html,-122.376752,2,10-Nov,1,983,2014-11-10T16:45:13-0800,4755683124, (seattle),"Don't live another day in your old, dreary apartment","47.669202, -122.376752",2,2014-11-10T16:45:13-0800,47.669202,7,98107
2703,/see/apa/4755661192.html,-122.319537,2,10-Nov,9,972,2014-11-10T16:28:55-0800,4755661192," (Capitol Hill, Broadway)",Elegance and charm in modern LUXURY **$1K Special**,"47.620277, -122.319537",2,2014-11-10T16:28:55-0800,47.620277,11,98102
2700,/see/apa/4755667915.html,-122.319537,2,10-Nov,7,972,2014-11-10T16:33:56-0800,4755667915," (Capitol Hill, Broadway)",Enchanting 2BR On Broadway *$1k Special* Come Take a Look!,"47.620277, -122.319537",2,2014-11-10T16:33:56-0800,47.620277,9,98102
2750,/see/apa/4725509848.html,-122.342741,2,10-Nov,29,970,2014-10-21T14:29:27-0700,4725509848, (Wallingford/Fremont/Greenlake/Queen Anne),Dual Master Suites / Floor to Ceiling Windows / Mobile Kitchen Island,"47.659506, -122.342741",2,2014-11-10T16:33:41-0800,47.659506,13,98103
2805,/see/apa/4755697974.html,-122.350811,2,10-Nov,15,965,2014-11-10T16:56:25-0800,4755697974, (Fremont),Spacious Two-Bedroom apartment in Fremont! ***Free Fitbit or Gopro**,"47.649900, -122.350811",2,2014-11-11T11:33:23-0800,47.6499,5,98109
2082,/see/apa/4755584939.html,-122.357829,2,10-Nov,4,960,2014-11-10T15:33:05-0800,4755584939, (Lower Queen Anne),Incredibles views! You choose which one works!,"47.620097, -122.357829",1,2014-11-10T15:33:05-0800,47.620097,6,98121
2750,/see/apa/4755479899.html,-122.324039,2,10-Nov,57,956,2014-11-10T14:23:34-0800,4755479899," (First Hill, Capitol Hill)","Now Available, Heart of First Hill, Reserved Parking","47.610100, -122.324039",2,2014-11-10T14:23:34-0800,47.6101,11,98101
2775,/see/apa/4720978582.html,-122.3447,2,10-Nov,9,955,2014-10-18T14:42:03-0700,4720978582, (Seattle - Downtown),Our prices our falling like the leaves...live FREE until 2015 + 500!,"47.615100, -122.344700",2,2014-11-10T16:25:45-0800,47.6151,21,98121
2402,/see/apa/4750729236.html,-122.3447,2,10-Nov,16,955,2014-11-07T10:56:19-0800,4750729236, (Seattle - Downtown),>>>>BRAND NEW!<<<NO RENT THRU 01/01 + $500 VISA<<,"47.615100, -122.344700",2,2014-11-10T17:15:51-0800,47.6151,8,98121
2525,/see/apa/4755514849.html,-122.317894,1,10-Nov,13,952,2014-11-10T14:45:43-0800,4755514849, (1111 East Union ),AMAZING FLOOR PLAN- 2 MONTHS FREE,"47.613120, -122.317894",1,2014-11-10T14:45:43-0800,47.61312,5,98122
1545,/see/apa/4725566484.html,-122.277564,1,10-Nov,22,951,2014-10-21T15:03:54-0700,4725566484, (Matthews Beach),Beautiful newly remodeled 2BR Matthews Beach Hardwoods Quartz & More!,"47.697857, -122.277564",2,2014-11-10T18:20:49-0800,47.697857,20,98115
2700,/see/apa/4744748343.html,-122.3022,1,10-Nov,14,950,2014-11-03T14:03:35-0800,4744748343, (UVillage),Short-term 2b/r furnished rental,"47.663300, -122.302200",2,2014-11-10T14:25:18-0800,47.6633,0,98105
2085,/see/apa/4755714019.html,-122.384038,1,10-Nov,22,950,2014-11-10T17:08:57-0800,4755714019, (West Seattle),Beautiful New 2x1 Available Dec 1st! One Month Free! Elan 41,"47.559320, -122.384038",2,2014-11-10T17:08:57-0800,47.55932,13,98126
1850,/see/apa/4748463453.html,-122.314237,1,10-Nov,2,950,2014-11-05T22:24:57-0800,4748463453, (3 blocks to UW)," ★★ Fully Furnished, All Included Two large Studios in One","47.661320, -122.314237",2,2014-11-10T23:13:01-0800,47.66132,12,98105
1735,/see/apa/4755517597.html,-122.348042,1,10-Nov,16,946,2014-11-10T14:47:32-0800,4755517597, (North Seattle),"Beautiful, spacious, modern two bedroom one bath apartment!","47.731473, -122.348042",2,2014-11-10T14:47:32-0800,47.731473,11,98133
2295,/see/apa/4719143423.html,-122.299654,2,10-Nov,10,945,2014-10-17T11:23:00-0700,4719143423," (2501 E. Madison St., Madison Valley, CD)","Large 2 bed Top floor! New appliances! Deck, W/D, View & Fireplace","47.620845, -122.299654",2,2014-11-10T13:56:54-0800,47.620845,24,98112
2295,/see/apa/4744814326.html,-122.299569,2,10-Nov,32,944,2014-11-03T14:44:40-0800,4744814326," (Central District, Madison Valley)",Entertain in this unique top floor apartment with skylight & fireplace,"47.620874, -122.299569",2,2014-11-10T13:56:49-0800,47.620874,22,98112
2995,/see/apa/4755282053.html,-122.348835,2,10-Nov,7,943,2014-11-10T12:28:38-0800,4755282053, (Belltown),Reserve today and save almost $4000! Brand new Belltown High-Rise!,"47.616882, -122.348835",2,2014-11-10T12:28:38-0800,47.616882,21,98121
2367,/see/apa/4738739829.html,-122.378739,2,10-Nov,17,941,2014-10-30T10:25:30-0700,4738739829, (Interbay),COME TOUR WITH US TODAY AND GET THE FIRST MONTH FREE! NO FEES!,"47.647702, -122.378739",2,2014-11-10T17:14:21-0800,47.647702,4,98199
2295,/see/apa/4755776665.html,-122.3305,2,10-Nov,10,935,2014-11-10T17:59:29-0800,4755776665, (FIRST HILL),CHARBONNEAU APARTMENTS,"47.611400, -122.330500",2,2014-11-10T17:59:29-0800,47.6114,7,98101
1920,/see/apa/4756005392.html,-122.32094,1,10-Nov,19,935,2014-11-10T22:30:23-0800,4756005392, (U District),Large 3 Bedroom Apartments close to UW,"47.657858, -122.320940",3,2014-11-10T22:30:23-0800,47.657858,2,98105
2064,/see/apa/4746025229.html,-122.378739,2,10-Nov,13,929,2014-11-04T11:01:34-0800,4746025229, (Interbay),HUGE 2Bed/2Bath**AMAZING Interiors**6 Weeks Free,"47.647702, -122.378739",2,2014-11-10T17:14:39-0800,47.647702,6,98199
2241,/see/apa/4755712328.html,-122.354565,2,10-Nov,26,926,2014-11-10T17:07:38-0800,4755712328, (Uptown),HUGE living space | END-Corner HOME | VIEW of QUEEN Anne from Bedroom!,"47.623420, -122.354565",2,2014-11-10T17:07:38-0800,47.62342,2,98109
3100,/see/apa/4755554806.html,-122.332063,2,10-Nov,24,924,2014-11-10T15:12:14-0800,4755554806, (Downtown Seattle),"Corner 2x2, Beautiful City Views, Brand New Building, Must See","47.613129, -122.332063",2,2014-11-10T15:12:14-0800,47.613129,8,98101
2995,/see/apa/4756030401.html,-122.313831,2,10-Nov,23,922,2014-11-10T23:34:43-0800,4756030401, (capitol hill),Stunning 2 Bedroom. Get the Rest of the Month Free!,"47.613120, -122.313831",2,2014-11-10T23:34:43-0800,47.61312,10,98122
2558,/see/apa/4755283151.html,-122.348424,2,10-Nov,8,922,2014-11-10T12:29:15-0800,4755283151, (WATERFRONT),CITY/WATER VIEW >>>>NO RENT UNTIL 2015!!!!>>>>>>,"47.612528, -122.348424",2,2014-11-10T12:29:15-0800,47.612528,6,98121
2875,/see/apa/4755158637.html,-122.340437,1,10-Nov,64,920,2014-11-10T11:24:25-0800,4755158637," (Belltown, Downtown)","1Month FREE-1x1 w/den, youll love the view from your new home! ","47.614620, -122.340437",1,2014-11-10T11:24:25-0800,47.61462,9,98121
2151,/see/apa/4719267322.html,-122.334009,1,10-Nov,20,912,2014-10-17T12:30:39-0700,4719267322,,LUX featues:Granite & stainless::Covered Balcony& Peekaboo water view,"47.580312, -122.334009",2,2014-11-10T11:23:14-0800,47.580312,15,98134
2150,/see/apa/4719246764.html,-122.334009,1,10-Nov,16,912,2014-10-17T12:19:05-0700,4719246764,,LUX open floor plan:: Granite & Stainless::Desirable location,"47.580312, -122.334009",2,2014-11-10T11:23:49-0800,47.580312,16,98134
2795,/see/apa/4719076621.html,-122.35666,2,10-Nov,40,900,2014-10-17T10:47:26-0700,4719076621," (323 Queen Anne Ave N, Seattle WA)",(1184) Queen Anne Apartment at Athena Condominiums with Great Views,"47.621389, -122.356660",2,2014-11-10T11:00:29-0800,47.621389,10,98121
1795,/see/apa/4741749303.html,-122.290337,1,10-Nov,2,900,2014-11-01T13:05:27-0700,4741749303," (Bryant, U District./ Wedgewood)",Reduced --Furnished Hardwood Spacious All included So Clean 5 Min UW,"47.675620, -122.290337",2,2014-11-10T21:00:22-0800,47.67562,18,98115
1695,/see/apa/4734734399.html,-122.357438,1,10-Nov,26,900,2014-10-27T17:58:01-0700,4734734399, (Queen Anne Fremont SPU Seattle Downtown),NOV FREE! full remodel! hdwd! everything new! deck! park! close to SPU,"47.648620, -122.357438",2,2014-11-10T13:49:35-0800,47.64862,11,98119
1595,/see/apa/4755777624.html,-122.3643,1,10-Nov,12,900,2014-11-10T18:00:16-0800,4755777624, (Queen Anne),"QuIET, PRIVATE, RUSTIC and minutes from downtown","47.637900, -122.364300",1,2014-11-10T18:00:16-0800,47.6379,6,98119
1550,/see/apa/4752111604.html,-122.327153,1,10-Nov,22,900,2014-11-08T09:42:14-0800,4752111604," (Seattle, Eastlake)",Updated Eastlake Two Bedroom - 1/2 Month Rent Free ,"47.630808, -122.327153",2,2014-11-10T12:46:06-0800,47.630808,9,98102
1500,/see/apa/4752292851.html,-122.3447,1,10-Nov,58,900,2014-11-08T11:20:48-0800,4752292851, (Belltown/Queen Anne),SPACIOUS! HIGH CEILINGS! LIGHT! SPACE NEEDLE VIEW!,"47.615100, -122.344700",1,2014-11-10T21:15:36-0800,47.6151,5,98121
1500,/see/apa/4747765428.html,-122.383439,1,10-Nov,26,900,2014-11-05T12:28:31-0800,4747765428," (Magnolia, Interbay)","3429 21st Ave West #A, Seattle","47.650489, -122.383439",2,2014-11-10T11:13:40-0800,47.650489,7,98199
1500,/see/apa/4751167589.html,-122.375629,1,10-Nov,45,900,2014-11-07T15:13:43-0800,4751167589, (Ballard),"7030 Mary Avenue NW, Seattle","47.679701, -122.375629",1,2014-11-10T11:16:34-0800,47.679701,12,98117
1450,/see/apa/4753015454.html,-122.290337,1,10-Nov,2,900,2014-11-08T22:23:23-0800,4753015454," (Bryant, U District./ Wedgewood)",Brand New carpet or Hardwood Floor/Spacious/W/S/G/WiFi Included,"47.675620, -122.290337",2,2014-11-10T22:51:46-0800,47.67562,10,98115
1680,/see/apa/4755533884.html,-122.34787,2,10-Nov,16,897,2014-11-10T14:58:07-0800,4755533884, (North Seattle),North Seattle apartment! Convenient location!,"47.731473, -122.347870",2,2014-11-10T14:58:07-0800,47.731473,14,98133
1595,/see/apa/4755193848.html,-122.34684,2,10-Nov,33,897,2014-11-10T11:42:23-0800,4755193848, (North Seattle),110% brand new!,"47.731357, -122.346840",2,2014-11-10T11:42:23-0800,47.731357,15,98133
1595,/see/apa/4755527679.html,-122.34787,2,10-Nov,25,897,2014-11-10T14:54:08-0800,4755527679, (North Seattle),Need a quick move? No problem!! :),"47.731011, -122.347870",2,2014-11-10T14:54:08-0800,47.731011,17,98133
1580,/see/apa/4755521141.html,-122.347698,2,10-Nov,25,897,2014-11-10T14:49:57-0800,4755521141, (North Seattle),Beautifully renovated two bedroom two bath! ,"47.731473, -122.347698",2,2014-11-10T14:49:57-0800,47.731473,14,98133
1995,/see/apa/4737187621.html,-122.365143,1,10-Nov,22,895,2014-10-29T10:13:55-0700,4737187621, (Queen Anne),Beautiful 2BR with GIANT view,"47.627483, -122.365143",2,2014-11-10T15:42:44-0800,47.627483,6,98119
2560,/see/apa/4755757513.html,-122.342682,2,10-Nov,18,894,2014-11-10T17:43:34-0800,4755757513, (Seattle),Huge Windows to showcase the Breathtaking Views of Lake Union!!! ,"47.626080, -122.342682",2,2014-11-10T17:43:34-0800,47.62608,12,98109
2200,/see/apa/4755501009.html,-122.376472,2,10-Nov,25,894,2014-11-10T14:36:52-0800,4755501009, (Ballard),Private Patio With This 2 Bedroom 2 Bath With 1 Month Free!,"47.676520, -122.376472",2,2014-11-10T14:36:52-0800,47.67652,8,98107
1838,/see/apa/4755167687.html,-122.376639,1,10-Nov,32,886,2014-11-10T11:29:02-0800,4755167687, (Ballard),Spacious 2 Bedroom W/ Balcony! ,"47.668620, -122.376639",2,2014-11-10T11:29:02-0800,47.66862,7,98107
2210,/see/apa/4740211252.html,-122.343838,1.5,10-Nov,36,884,2014-10-31T10:31:41-0700,4740211252," (Fremont, Queen Anne, Capitol Hill, Wallingford)",All the light you can get! Soaring ceilings and floor-ceiling windows!,"47.650981, -122.343838",1,2014-11-10T12:04:04-0800,47.650981,11,98103
1984,/see/apa/4747549839.html,-122.378739,1.5,10-Nov,75,884,2014-11-05T10:32:50-0800,4747549839, (Interbay),1 Bed/1.5 Bath Townhome*New Interiors*6 Weeks Free/No Deposit*,"47.647702, -122.378739",1,2014-11-10T17:14:51-0800,47.647702,5,98199
1894,/see/apa/4755183544.html,-122.342338,1,10-Nov,2,881,2014-11-10T11:37:08-0800,4755183544, (Queen Anne - Lake Union - Westlake),Pet Friendly & A Quick Walk To Lake Union. Move In Today.,"47.634073, -122.342338",1,2014-11-10T11:39:01-0800,47.634073,7,98109
2500,/see/apa/4755920550.html,-122.326819,1,10-Nov,1,876,2014-11-10T20:18:11-0800,4755920550, (125 E. Lynn St.),Eastlake Lofts Unit For Rent,"47.639820, -122.326819",0.5,2014-11-10T20:18:11-0800,47.63982,0,98102
2250,/see/apa/4736354985.html,-122.347591,2,10-Nov,19,875,2014-10-28T17:56:24-0700,4736354985, (Belltown / Downtown Seattle),Top Floor Belltown 2 BR / 2 Bath Available November 21st!,"47.611906, -122.347591",2,2014-11-10T16:00:32-0800,47.611906,12,98121
1750,/see/apa/4725075813.html,-122.296482,1,10-Nov,38,875,2014-10-21T10:37:13-0700,4725075813,,"5014-208 A MUST SEE, Two Bedroom!!!! ","47.572298, -122.296482",2,2014-11-10T12:01:18-0800,47.572298,8,98144
1150,/see/apa/4750651926.html,-122.3015,1,10-Nov,5,875,2014-11-07T10:15:39-0800,4750651926, (12040 28th AVE NE),1 Bedroom 1Bath Apartment Lake City Seattle,"47.717000, -122.301500",1,2014-11-10T15:56:19-0800,47.717,6,98125
2595,/see/apa/4755561291.html,-122.32388,2,10-Nov,4,873,2014-11-10T15:16:40-0800,4755561291, (Capitol Hill),Beautiful Modern 2x2 Olive/Belmont Ave E Now Avail!! Call TODAY!,"47.619789, -122.323880",2,2014-11-10T15:16:40-0800,47.619789,21,98102
1675,/see/apa/4744583777.html,-122.340546,1.5,10-Nov,19,870,2014-11-03T12:31:36-0800,4744583777," (Greenwood, Licton Springs, Greenlake)",*1 MONTH FREE*Gorgeous renovated two bedroom in Greenwood!,"47.697947, -122.340546",2,2014-11-10T11:44:26-0800,47.697947,15,98103
1395,/see/apa/4755556325.html,-122.325479,1,10-Nov,41,870,2014-11-10T15:13:16-0800,4755556325, (greenlake),Spacious 2 Bedroom 2 Blocks To Greenlake And Near New PCC,"47.676983, -122.325479",2,2014-11-10T15:13:16-0800,47.676983,4,98103
1995,/see/apa/4719234261.html,-122.322893,2,10-Nov,26,867,2014-10-17T12:12:05-0700,4719234261," (Capitol Hill, First Hill )","2 Bed 2 Bath Loft with W/D, Move-in specials offered!","47.611299, -122.322893",2,2014-11-10T13:57:33-0800,47.611299,24,98101
1880,/see/apa/4755213920.html,-122.344651,1,10-Nov,46,861,2014-11-10T11:52:41-0800,4755213920," (Seattle, Queen Anne)",Top Floor w/ Beautiful Views Available!! Great Queen Anne Location!!,"47.633557, -122.344651",2,2014-11-10T11:52:41-0800,47.633557,7,98109
2007,/see/apa/4755462065.html,-122.357829,2,10-Nov,3,860,2014-11-10T14:12:39-0800,4755462065, (Lower Queen Anne),2 bedrooms..2 bathrooms...too sweet! Love your new home!,"47.620097, -122.357829",2,2014-11-10T14:12:39-0800,47.620097,5,98121
1270,/see/apa/4755083614.html,-122.376437,1,10-Nov,23,860,2014-11-10T10:45:59-0800,4755083614, (West Seattle),"Spacious 2bd 1bth, Lg Patio, Grg Pkg Avail, Controlled Access","47.534220, -122.376437",2,2014-11-10T10:45:59-0800,47.53422,5,98126
2775,/see/apa/4744471017.html,-122.326537,1,10-Nov,49,858,2014-11-03T11:32:09-0800,4744471017, (Capitol Hill),NEW SUSTAINABLY BUILT 1 BED + BATH IN CAPITOL HILL!!! ,"47.625238, -122.326537",1,2014-11-10T12:07:26-0800,47.625238,11,98102
2031,/see/apa/4755428267.html,-122.345338,1,10-Nov,48,858,2014-11-10T13:52:21-0800,4755428267," (Seattle, WA)","Two-Bedroom, One-Bathroom Apartment with Track Lighting","47.617520, -122.345338",2,2014-11-10T13:52:21-0800,47.61752,11,98121
2345,/see/apa/4755376872.html,-122.326519,1.5,10-Nov,2,855,2014-11-10T13:22:17-0800,4755376872, (Capitol Hill),Modern and New townhouse Style 2 Bedroom ,"47.622404, -122.326519",2,2014-11-10T13:22:17-0800,47.622404,10,98102
1900,/see/apa/4755965344.html,-122.344938,1,10-Nov,24,855,2014-11-10T21:18:19-0800,4755965344, (Seattle/Amazon/Queen Anne),MONTH FREE+NO DEPOSIT/FEE+HUGE HOME= BEST HOLIDAY GIFT EVER!,"47.625593, -122.344938",1,2014-11-10T21:18:19-0800,47.625593,8,98109
1875,/see/apa/4755537187.html,-122.3547,1,10-Nov,19,852,2014-11-10T15:00:19-0800,4755537187, (West Seattle ),Studio Style Home With A/C 2 WEEKS FREE!!,"47.534400, -122.354700",1,2014-11-10T15:00:19-0800,47.5344,3,98106
2295,/see/apa/4751108578.html,-122.302058,2,10-Nov,22,850,2014-11-07T14:34:15-0800,4751108578, (Capitol Hill),Modern Newly Remodeled 3br/2ba Capitol Hill Walk to Madison Park!!,"47.619081, -122.302058",3,2014-11-10T18:21:02-0800,47.619081,11,98122
2200,/see/apa/4755962417.html,-122.314537,1,10-Nov,56,850,2014-11-10T21:13:45-0800,4755962417, (E Mercer St),$2200 Gorgeous 2 bedroom on Capitol Hill,"47.624520, -122.314537",2,2014-11-10T21:13:45-0800,47.62452,13,98102
1695,/see/apa/4736255306.html,-122.357438,1,10-Nov,26,850,2014-10-28T16:39:19-0700,4736255306, (SPU Seattle Downtown Queen Anne Fremont ),REDUCED! TOP FLR! HDWD. WD QUEEN ANNE. NOW AVLB! MOVE IN NOW! REMODEL,"47.648620, -122.357438",2,2014-11-11T10:58:54-0800,47.64862,12,98119
1595,/see/apa/4736149217.html,-122.357438,1,10-Nov,20,850,2014-10-28T15:24:43-0700,4736149217, (Seattle Queen Anne SPU Amazon Fremont),north QUEEN ANNE! renovated! large kitchen. new wd in unit. MOVEIN NOW,"47.648620, -122.357438",2,2014-11-10T13:49:45-0800,47.64862,8,98119
1025,/see/apa/4755438965.html,-122.296028,1,10-Nov,7,850,2014-11-10T13:58:46-0800,4755438965," (Lake City, Northgate)","Nice, large 2 bedroom, available now, lots of parking, big balcony","47.715609, -122.296028",2,2014-11-10T13:58:46-0800,47.715609,21,98125
3045,/see/apa/4755757936.html,-122.346518,1.5,10-Nov,24,846,2014-11-10T17:43:57-0800,4755757936, (Belltown Seattle),Be At The Center Of It All In This Wonderful Apt Home,"47.613223, -122.346518",1,2014-11-10T17:43:57-0800,47.613223,6,98121
3045,/see/apa/4755579815.html,-122.346539,1.5,10-Nov,24,846,2014-11-10T15:29:26-0800,4755579815, (Belltown Seattle),Be At The Center Of It All In This Wonderful One Bedroom Apt Home,"47.613280, -122.346539",1,2014-11-10T15:29:26-0800,47.61328,6,98121
2845,/see/apa/4755686900.html,-122.340437,1,10-Nov,57,843,2014-11-10T16:47:59-0800,4755686900, (Downtown Seattle),1 Bedroom - 19th floor - Views of Puget Sound - STUNNING,"47.614620, -122.340437",1,2014-11-10T16:47:59-0800,47.61462,8,98121
2750,/see/apa/4755476746.html,-122.345483,1,10-Nov,4,832,2014-11-10T14:21:38-0800,4755476746," (Seattle, WA)",Seattle's best Nightlife at your Doorstep! 4 wks FREE & $500 GiftCard!,"47.614163, -122.345483",2,2014-11-10T14:21:38-0800,47.614163,4,98121
1825,/see/apa/4744817909.html,-122.29944,2,10-Nov,32,830,2014-11-03T14:46:58-0800,4744817909," (Capitol Hill, CD, Little Paris)",2 Bedrooms ready for November in Little Paris!,"47.621135, -122.299440",2,2014-11-10T13:56:26-0800,47.621135,15,98112
2310,/see/apa/4755694518.html,-122.331637,1,10-Nov,101,827,2014-11-10T16:53:42-0800,4755694518, (South Lake Union),AMLI SLU Brand New amazing one bedroom available! ,"47.623420, -122.331637",1,2014-11-10T16:53:42-0800,47.62342,7,98101
1000,/see/apa/4755995770.html,-122.3015,2,10-Nov,3,825,2014-11-10T22:10:11-0800,4755995770, (Pinehurst),"2 Bedrooms, 2 Baths","47.717000, -122.301500",2,2014-11-10T22:10:11-0800,47.717,0,98125
